offset,IA,IB,IC,IN,VA,VB,VC,VN
8075,-5013638,-5001938,-5012338,-5011688,-20005689,-20022447,-20009878,-19871626
8076,-4936935,-4925885,-4935635,-4934985,-19704048,-19719759,-19707190,-19571033
8077,-4856332,-4845282,-4855032,-4853732,-19379366,-19395076,-19382508,-19248445
8078,-4799780,-4789380,-4799130,-4797830,-19157325,-19171988,-19160467,-19027451
8079,-4712027,-4702277,-4711377,-4710077,-18810647,-18825310,-18813789,-18682869
8080,-4651575,-4641174,-4650925,-4649625,-18564517,-18580227,-18567659,-18438833
8081,-4556671,-4546921,-4556021,-4554721,-18188513,-18203176,-18191655,-18064924
8082,-4492319,-4481918,-4491019,-4490369,-17932957,-17947620,-17936099,-17810415
8083,-4392215,-4382465,-4390915,-4389615,-17532864,-17547527,-17536006,-17414512
8084,-4322662,-4312912,-4322012,-4321362,-17257407,-17271023,-17260549,-17139055
8085,-4216708,-4206958,-4215408,-4214758,-16829036,-16841604,-16832178,-16713826
8086,-4143256,-4133505,-4141956,-4141306,-16539963,-16552532,-16542058,-16425801
8087,-4030802,-4021701,-4029501,-4028851,-16090644,-16104260,-16094834,-15982766
8088,-3954099,-3944998,-3952799,-3952149,-15784814,-15797383,-15787956,-15676936
8089,-3836444,-3827344,-3835144,-3834494,-15313501,-15326069,-15317690,-15209812
8090,-3715540,-3705789,-3714240,-3713590,-14829619,-14841140,-14833808,-14729072
8091,-3632337,-3623236,-3631037,-3630387,-14501794,-14513315,-14505984,-14403342
8092,-3506232,-3497782,-3504932,-3504282,-13995918,-14007439,-14000107,-13900608
8093,-3420429,-3411978,-3419129,-3418479,-13653430,-13663903,-13657619,-13560214
8094,-3289774,-3281323,-3287824,-3287824,-13129748,-13140222,-13133938,-13039675
8095,-3200070,-3192270,-3198770,-3198770,-12775739,-12786213,-12780976,-12688808
8096,-3064215,-3056415,-3062915,-3062915,-12235300,-12244726,-12239489,-12151511
8097,-2971912,-2964762,-2971262,-2971262,-11868723,-11878149,-11872912,-11787028
8098,-2832157,-2825656,-2831507,-2831507,-11310478,-11319904,-11315715,-11234020
8099,-2737903,-2730753,-2735953,-2736603,-10931332,-10940759,-10936569,-10856970
8100,-2593598,-2587097,-2592298,-2592948,-10357377,-10365756,-10362614,-10286156
8101,-2447992,-2441492,-2446692,-2446692,-9776091,-9784469,-9781327,-9709059
8102,-2349839,-2343988,-2348538,-2348538,-9382282,-9390661,-9387519,-9318393
8103,-2199683,-2193833,-2197733,-2199033,-8787379,-8794711,-8792616,-8727680
8104,-2099579,-2093729,-2097629,-2098279,-8384145,-8390429,-8389381,-8326540
8105,-1946823,-1941623,-1945523,-1946823,-7777721,-7782958,-7781911,-7724306
8106,-1844120,-1839569,-1842820,-1844120,-7369249,-7375534,-7373439,-7318976
8107,-1689414,-1684864,-1688114,-1688764,-6750258,-6756542,-6755494,-6703126
8108,-1585410,-1580860,-1584110,-1585410,-6335502,-6340739,-6339691,-6291512
8109,-1428104,-1424204,-1426804,-1428104,-5710226,-5714415,-5713368,-5670426
8110,-1322800,-1318250,-1320850,-1322150,-5288138,-5292328,-5292328,-5251481
8111,-1163544,-1159644,-1162244,-1163544,-4651341,-4655531,-4655531,-4618873
8112,-1003638,-999738,-1001688,-1003638,-4012450,-4016639,-4016639,-3984171
8113,-895734,-892484,-894434,-895734,-3585125,-3589315,-3590362,-3559989
8114,-734528,-731928,-732578,-734528,-2938902,-2942044,-2944139,-2917955
8115,-626624,-624024,-624674,-626624,-2506341,-2510531,-2512625,-2489583
8116,-464768,-461518,-462168,-464768,-1861165,-1864307,-1866402,-1847550
8117,-354914,-353614,-353614,-355564,-1427557,-1430699,-1432794,-1416036
8118,-192408,-191108,-191108,-193058,-774002,-777144,-779239,-767718
8119,-83854,-82554,-81904,-84504,-339346,-341441,-344583,-335157
8120,79952,80603,81253,79302,310019,307924,304782,308972
8121,188507,189807,190457,187857,745722,743628,739438,741533
8122,351663,351663,352963,350363,1396135,1395088,1390898,1387756
8123,514819,514819,516119,513519,2046548,2045500,2040263,2032932
8124,622723,622723,624673,621423,2477014,2475967,2471777,2461303
8125,784579,784579,786529,783279,3126379,3126379,3120095,3106479
8126,891833,891833,893783,890533,3554751,3555798,3549514,3531709
8127,1053039,1052389,1054989,1051739,4194690,4195737,4188406,4167458
8128,1159643,1158343,1161593,1158343,4620967,4622014,4615730,4590593
8129,1318899,1317599,1320849,1316949,5254622,5256716,5249385,5219011
8130,1424203,1422903,1426153,1422903,5678804,5680899,5673567,5641099
8131,1581509,1579559,1583459,1580209,6305127,6308269,6299890,6264280
8132,1685513,1683563,1687463,1684213,6717788,6720930,6712552,6673799
8133,1840218,1838268,1842169,1838918,7338875,7342017,7333638,7290696
8134,1943572,1940972,1945522,1941622,7748394,7751536,7743157,7697073
8135,2095678,2092428,2097628,2093728,8356912,8361102,8350628,8301402
8136,2245834,2242584,2248434,2244534,8957051,8961241,8950767,8897352
8137,2345937,2342687,2347887,2343987,9354002,9358192,9347718,9292208
8138,2492843,2489593,2495443,2491543,9941573,9946810,9936336,9876636
8139,2590347,2586446,2592297,2588396,10329097,10334334,10323861,10261019
8140,2734002,2729452,2735302,2732052,10905147,10910384,10898863,10832879
8141,2828905,2825005,2830856,2826955,11284293,11289530,11278009,11208883
8142,2968661,2964761,2970611,2966711,11840443,11846727,11834159,11762938
8143,3060964,3055764,3062914,3058364,12208067,12214352,12202831,12127420
8144,3196169,3191619,3198119,3193569,12750602,12756886,12744317,12665765
8145,3285873,3281322,3287823,3283273,13109847,13116131,13103563,13022916
8146,3417178,3411977,3419128,3413927,13630387,13636671,13624103,13540314
8147,3545232,3539382,3547182,3542632,14143595,14149879,14136263,14049332
8148,3629085,3623235,3631686,3625835,14482941,14489225,14476656,14385536
8149,3753240,3746740,3754540,3749340,14969965,14977296,14963680,14869418
8150,3833193,3827343,3835143,3829943,15292553,15299884,15285221,15190958
8151,3951498,3944997,3953448,3948247,15768056,15775387,15759677,15661224
8152,4027550,4021050,4030150,4024300,16072838,16080170,16065507,15966007
8153,4140005,4133504,4142605,4136754,16523205,16531583,16515873,16412184
8154,4213457,4206957,4215407,4210857,16813324,16821703,16805993,16701256
8155,4320061,4313561,4322011,4316811,17240648,17247980,17232270,17123344
8156,4389614,4381814,4390914,4385714,17517152,17524484,17508774,17399848
8157,4489718,4481917,4491668,4486468,17916198,17924577,17907819,17795751
8158,4585921,4578771,4587871,4583321,18306864,18314196,18298486,18184323
8159,4648974,4641173,4651574,4646374,18554042,18563468,18546711,18430453
8160,4739327,4731527,4741277,4736727,18913288,18922714,18905956,18786557
8161,4797829,4789379,4799129,4793929,19148945,19158371,19140566,19021166
8162,4881682,4872582,4882982,4877782,19484101,19493527,19476769,19352133
8163,4934984,4925884,4936934,4931084,19697763,19707189,19690431,19565795
8164,5011687,5002587,5012987,5007787,20001498,20010925,19994167,19867436
8165,5060439,5051339,5061739,5057189,20199450,20208876,20191071,20062245
8166,5131292,5121541,5132592,5127392,20480143,20489570,20472812,20341892
8167,5175493,5165743,5176793,5171593,20656101,20665527,20647722,20516801
8168,5237896,5227495,5239196,5233996,20906420,20914799,20898041,20765026
8169,5277547,5267147,5278197,5272997,21062478,21071904,21054099,20921083
8170,5332149,5321749,5333449,5328249,21283471,21292897,21275092,21139982
8171,5383501,5372451,5384801,5378951,21486660,21497133,21479328,21342124
8172,5414702,5403652,5416002,5410152,21615485,21624912,21607107,21470949
8173,5457604,5446554,5458904,5453704,21787253,21797727,21778874,21640622
8174,5483605,5472555,5484905,5479705,21891989,21901416,21882563,21744311
8175,5519356,5508956,5520656,5515456,22035478,22044904,22027099,21887800
8176,5540157,5529757,5542107,5536257,22120315,22129741,22110888,21971589
8177,5568758,5557058,5570058,5564858,22231335,22241809,22222956,22082609
8178,5584359,5573958,5585659,5580459,22295224,22305698,22286845,22145451
8179,5604509,5594109,5605810,5600609,22375871,22386345,22367492,22226098
8180,5614910,5604509,5616860,5611010,22419861,22430334,22409387,22267993
8181,5627910,5616860,5629210,5623360,22470134,22480608,22460708,22318266
8182,5635061,5624660,5636361,5630510,22501555,22512028,22492129,22349687
8183,5637661,5627260,5638961,5633111,22508886,22519360,22499460,22355971
8184,5637011,5626610,5638961,5632461,22508886,22519360,22500507,22355971
8185,5634411,5624010,5635711,5629860,22500507,22509934,22491081,22347592
8186,5625960,5615560,5627910,5622060,22464897,22475371,22456518,22314077
8187,5618160,5607760,5619460,5613610,22431382,22442903,22424050,22279514
8188,5601909,5591509,5603209,5598009,22370634,22381108,22362256,22219814
8189,5588909,5578508,5590209,5584359,22317219,22327693,22309887,22167446
8190,5564858,5553808,5566158,5560308,22224004,22234477,22215625,22073183
8191,5545357,5535607,5547307,5541457,22147546,22158020,22139167,21997773
8192,5514156,5503756,5515456,5510256,22021862,22032336,22014531,21875232
8193,5477755,5468004,5479705,5473855,21880468,21889895,21872089,21732790
8194,5451104,5441353,5452404,5447204,21771543,21782016,21763164,21623864
8195,5407552,5397152,5408852,5403002,21596633,21607107,21588254,21451049
8196,5375701,5365951,5377001,5371801,21469902,21479328,21461523,21324318
8197,5324349,5314599,5325649,5320449,21263571,21274045,21255192,21121130
8198,5287298,5277547,5289248,5283397,21115893,21125319,21107514,20973452
8199,5228795,5219045,5230095,5224895,20884426,20893852,20876047,20743032
8200,5187194,5177443,5188494,5183294,20717895,20727321,20708469,20577548
8201,5121541,5111791,5122191,5116991,20455007,20464433,20446628,20317802
8202,5074740,5064339,5075390,5070189,20268576,20278002,20259150,20131371
8203,5001287,4991537,5002587,4996737,19976362,19984741,19967983,19841252
8204,4923934,4914834,4925234,4919384,19668437,19676816,19660058,19536469
8205,4869982,4860882,4871282,4866082,19451633,19461059,19444301,19319665
8206,4785479,4777028,4787429,4781579,19117524,19125903,19108097,18987651
8207,4727627,4718526,4728927,4723726,18882914,18891293,18874535,18755136
8208,4635973,4627523,4637923,4632073,18520527,18528905,18512148,18394843
8209,4573571,4564471,4574871,4569671,18272301,18280680,18263923,18148713
8210,4476067,4467617,4477367,4472167,17882682,17890014,17874303,17761188
8211,4409115,4400664,4410415,4405215,17615605,17622936,17607226,17496205
8212,4305111,4297310,4306411,4301861,17202943,17210275,17195612,17084591
8213,4234258,4226458,4235558,4231008,16920155,16927487,16912824,16805993
8214,4124404,4116604,4125704,4121154,16484452,16490736,16476073,16370289
8215,4049001,4041851,4050951,4046401,16182811,16190143,16174433,16071791
8216,3933947,3926797,3935897,3931347,15724066,15731398,15715687,15616188
8217,3815642,3809142,3816943,3813042,15252753,15257990,15244374,15148016
8218,3735039,3728539,3736339,3732439,14928070,14934354,14919691,14825428
8219,3610885,3604385,3612185,3607635,14434762,14438951,14425336,14335262
8220,3526382,3520531,3528332,3523782,14098558,14104842,14091227,14002201
8221,3397677,3391827,3399627,3395077,13586398,13590587,13578019,13493182
8222,3309924,3304723,3312524,3307973,13235531,13239720,13226105,13144410
8223,3176669,3171468,3178619,3174068,12704518,12708707,12695091,12616539
8224,3086315,3080465,3087615,3083715,12345272,12348414,12336893,12260435
8225,2948510,2943310,2950460,2946560,11792264,11795406,11783885,11711617
8226,2854906,2850356,2857507,2852956,11420450,11424640,11412071,11342945
8227,2713201,2708651,2715151,2710601,10853826,10856969,10846495,10780511
8228,2568896,2564996,2570846,2566946,10278824,10281966,10271492,10208651
8229,2471392,2467492,2473342,2469442,9890252,9893394,9882921,9823221
8230,2323837,2320586,2326437,2321886,9300587,9302681,9293255,9236697
8231,2223733,2220483,2225683,2221783,8905731,8906778,8898399,8844983
8232,2073577,2070327,2074877,2071627,8302449,8304544,8295118,8245892
8233,1971523,1968923,1973473,1969573,7897120,7898167,7889788,7842657
8234,1818118,1814867,1819418,1816168,7283365,7284412,7276033,7233091
8235,1714764,1712164,1716714,1712814,6870703,6871751,6864419,6823572
8236,1558758,1556158,1560058,1556808,6248570,6248570,6241238,6205628
8237,1454104,1452154,1455404,1452154,5829624,5829624,5822293,5789824
8238,1294848,1293548,1296798,1293548,5198064,5198064,5191780,5162454
8239,1135592,1134942,1137542,1134292,4561267,4561267,4554983,4529846
8240,1029638,1028338,1030938,1027688,4136038,4136038,4128706,4107759
8241,868432,867132,869732,867132,3494004,3492956,3486672,3468867
8242,760528,759878,761828,759228,3063537,3062490,3056206,3041543
8243,598672,598022,599972,597372,2417314,2416267,2409983,2400556
8244,490768,490768,492068,489468,1984753,1982658,1977422,1970090
8245,327612,327612,328912,326312,1335388,1332246,1328056,1324914
8246,219058,219058,220358,217758,901779,898637,894448,895495
8247,55902,57202,57852,55252,248225,245083,241940,245083
8248,-53302,-52652,-52002,-53953,-186431,-190621,-192715,-186431
8249,-216459,-214509,-214509,-217109,-836844,-841033,-843128,-831607
8250,-325013,-323063,-323713,-325013,-1270452,-1275689,-1276736,-1263121
8251,-488169,-486219,-486219,-488169,-1919818,-1924007,-1926102,-1907249
8252,-650025,-647425,-648725,-650675,-2567088,-2573372,-2574420,-2550330
8253,-757929,-755329,-756629,-758579,-2998602,-3004886,-3005933,-2978702
8254,-919135,-915885,-917835,-919785,-3644825,-3652157,-3651109,-3621783
8255,-1027039,-1023789,-1025089,-1027039,-4070055,-4076339,-4075292,-4042823
8256,-1186945,-1183045,-1185645,-1186945,-4707899,-4716278,-4714183,-4676478
8257,-1292899,-1288999,-1291599,-1292899,-5134176,-5140460,-5139413,-5099613
8258,-1451505,-1447605,-1450205,-1451505,-5764689,-5772020,-5769925,-5725936
8259,-1556159,-1552259,-1554859,-1556159,-6182587,-6190966,-6188871,-6141739
8260,-1712165,-1707614,-1710865,-1712165,-6806815,-6815194,-6812052,-6760731
8261,-1815519,-1810968,-1813568,-1814868,-7219476,-7228903,-7224713,-7171298
8262,-1968924,-1965024,-1968274,-1968924,-7834279,-7842658,-7839516,-7781911
8263,-2121030,-2116480,-2119730,-2121030,-8440702,-8449081,-8444892,-8384145
8264,-2221784,-2215934,-2220484,-2221134,-8841842,-8851269,-8847079,-8783190
8265,-2370639,-2365439,-2369339,-2370639,-9435697,-9445124,-9440934,-9373903
8266,-2469443,-2463593,-2468143,-2468793,-9828459,-9838932,-9833695,-9763522
8267,-2614398,-2608548,-2613098,-2613748,-10410793,-10421266,-10416030,-10341667
8268,-2709952,-2704102,-2708652,-2709302,-10792033,-10803554,-10798317,-10720812
8269,-2852307,-2845807,-2851657,-2851657,-11361799,-11372272,-11367036,-11286389
8270,-2945911,-2939411,-2944611,-2944611,-11732565,-11744086,-11737802,-11655060
8271,-3083066,-3076566,-3082416,-3082416,-12283478,-12294999,-12288715,-12201784
8272,-3173419,-3166919,-3172769,-3172769,-12644819,-12656340,-12650056,-12559982
8273,-3307974,-3300824,-3306674,-3306674,-13177927,-13190495,-13184211,-13089948
8274,-3438629,-3430829,-3437329,-3437329,-13699514,-13712082,-13704751,-13607346
8275,-3523783,-3515982,-3523132,-3522482,-14042002,-14054570,-14047238,-13947739
8276,-3649887,-3642087,-3648587,-3648587,-14544736,-14559399,-14551020,-14448379
8277,-3732440,-3724640,-3731790,-3731140,-14875703,-14889319,-14879892,-14775156
8278,-3853345,-3844895,-3852045,-3852045,-15354348,-15369011,-15360632,-15251706
8279,-3931998,-3923547,-3930698,-3930048,-15669604,-15684267,-15674841,-15564868
8280,-4047052,-4038602,-4046402,-4045752,-16132539,-16147202,-16137776,-16024661
8281,-4121805,-4112705,-4121155,-4120505,-16428943,-16445701,-16434180,-16318970
8282,-4231659,-4223209,-4231009,-4230359,-16867788,-16883499,-16871978,-16754673
8283,-4303162,-4293411,-4301862,-4301212,-17150576,-17166287,-17155813,-17036414
8284,-4406516,-4397415,-4405216,-4405216,-17567427,-17584185,-17572664,-17450122
8285,-4473468,-4464368,-4472818,-4472168,-17835552,-17852310,-17840789,-17716152
8286,-4570322,-4561221,-4570322,-4569022,-18224124,-18239834,-18228313,-18101582
8287,-4664575,-4655475,-4663925,-4663275,-18595938,-18611648,-18600127,-18471301
8288,-4725028,-4715277,-4724377,-4723727,-18841021,-18856731,-18845210,-18714290
8289,-4811481,-4801730,-4811481,-4810181,-19187698,-19203408,-19191888,-19057825
8290,-4867383,-4856982,-4866733,-4865433,-19409739,-19425450,-19412881,-19277771
8291,-4947336,-4937585,-4947336,-4946036,-19729185,-19745943,-19734422,-19596170
8292,-4998688,-4988287,-4998038,-4997388,-19936563,-19952273,-19940752,-19802500
8293,-5072141,-5061740,-5071491,-5070190,-20230872,-20247630,-20235061,-20093667
8294,-5118942,-5108542,-5118942,-5117642,-20416255,-20431966,-20419397,-20276956
8295,-5185245,-5174844,-5185245,-5183295,-20680191,-20695901,-20684380,-20539844
8296,-5226846,-5215796,-5226846,-5224896,-20847769,-20864527,-20851958,-20706375
8297,-5285999,-5274948,-5285349,-5284048,-21084473,-21101231,-21088663,-20942032
8298,-5340601,-5328900,-5339951,-5338000,-21300230,-21316988,-21303372,-21156741
8299,-5374402,-5362701,-5373752,-5371802,-21436387,-21453145,-21440577,-21291851
8300,-5421204,-5409503,-5420554,-5419254,-21624913,-21641671,-21629102,-21478282
8301,-5450455,-5438754,-5449805,-5447855,-21742217,-21760023,-21746407,-21594539
8302,-5489456,-5478406,-5488806,-5486856,-21899322,-21917127,-21903511,-21751644
8303,-5513507,-5501807,-5512857,-5510907,-21993585,-22011390,-21997774,-21845906
8304,-5544708,-5533008,-5544058,-5542758,-22119268,-22137073,-22123458,-21970543
8305,-5563559,-5551858,-5562909,-5561609,-22197820,-22215626,-22200963,-22048048
8306,-5588260,-5576559,-5587610,-5586310,-22293131,-22310936,-22297320,-22143358
8307,-5601910,-5590210,-5600610,-5599310,-22346546,-22364351,-22349688,-22195726
8308,-5617511,-5605811,-5616861,-5615561,-22412530,-22431383,-22416719,-22260662
