offset,IA,IB,IC,IN,VA,VB,VC,VN
1156,-1413153,-1409253,-1411853,-1413153,-13421963,-13432436,-13425105,-13330842
1157,-1208396,-1205146,-1206446,-1208396,-11480151,-11488530,-11484340,-11401599
1158,-959436,-956836,-957486,-958786,-9109967,-9118346,-9115204,-9049220
1159,-659125,-656525,-657175,-659125,-6260092,-6266376,-6264281,-6217150
1160,-347764,-345813,-345813,-348414,-3305479,-3310716,-3310716,-3282437
1161,-24051,-23401,-22101,-24701,-225184,-227278,-230420,-222042
1162,316561,317211,318511,315911,3016406,3016406,3010122,2996506
1163,629223,629223,631173,629223,5986729,5987776,5980445,5945882
1164,918484,917834,920434,917834,8737105,8739200,8728726,8678453
1165,1185644,1184344,1187594,1184344,11275914,11280103,11268582,11199456
1166,1395602,1393652,1396902,1394302,13262762,13267999,13254383,13173736
1167,1552258,1550308,1553558,1550958,14760492,14766776,14754208,14662040
1168,1655612,1653011,1656912,1653661,15743966,15750250,15736635,15637135
1169,1690063,1687463,1692013,1688113,16079122,16086454,16071791,15971244
1170,1662762,1660162,1664062,1660812,15817282,15823566,15808903,15711498
1171,1567208,1565258,1568508,1565258,14911312,14917596,14903981,14811813
1172,1417053,1415103,1418353,1415753,13482709,13488993,13475377,13391588
1173,1201245,1199944,1203195,1200594,11440350,11444539,11433018,11362845
1174,951635,950335,952935,950335,9061788,9063882,9054456,8999993
1175,665624,664974,666924,664324,6345974,6345974,6338643,6301985
1176,338662,338662,339962,337362,3244731,3243684,3238447,3221689
1177,14950,15600,16250,13650,166530,163388,159199,164436
1178,-310062,-308762,-308762,-310712,-2921097,-2926334,-2927381,-2902244
1179,-638324,-636374,-637024,-638974,-6042240,-6049572,-6048524,-6002440
1180,-926935,-923685,-924985,-926285,-8785285,-8793664,-8790522,-8726632
1181,-1181745,-1178495,-1179795,-1181095,-11202599,-11214120,-11206789,-11127189
1182,-1400803,-1396903,-1400153,-1400803,-13289995,-13301516,-13294184,-13200969
1183,-1556809,-1552259,-1555509,-1556809,-14775156,-14788772,-14780393,-14674609
1184,-1654963,-1651062,-1653012,-1654312,-15710452,-15723020,-15713594,-15601526
1185,-1691364,-1687464,-1690064,-1691364,-16065508,-16078076,-16068650,-15955535
1186,-1662113,-1657563,-1660813,-1662113,-15791099,-15803667,-15795288,-15682173
1187,-1571109,-1567209,-1569809,-1571109,-14924929,-14936450,-14929118,-14822287
1188,-1413153,-1409903,-1411853,-1413153,-13424057,-13434531,-13428247,-13332937
1189,-1208396,-1205146,-1207096,-1208396,-11483293,-11491672,-11486435,-11404741
1190,-959436,-956186,-957486,-960086,-9115204,-9123583,-9119394,-9052362
1191,-659125,-657175,-657175,-659775,-6264281,-6270565,-6268470,-6221339
1192,-347764,-346463,-346463,-348414,-3309669,-3313858,-3313858,-3286627
1193,-24701,-24051,-22751,-26001,-231468,-233563,-236705,-228326
1194,316561,316561,317861,315261,3009075,3009075,3002790,2989175
1195,629223,628573,630523,627923,5982539,5982539,5974160,5941692
1196,918484,917184,919784,916534,8729773,8732916,8722442,8671121
1197,1185644,1183694,1186944,1183694,11272772,11275914,11265440,11195267
1198,1394952,1393002,1396252,1393652,13260668,13265904,13252289,13170594
1199,1552258,1549658,1553558,1550308,14757350,14763634,14750018,14657850
1200,1654962,1653011,1656912,1653661,15741871,15748156,15733493,15633993
1201,1690063,1687463,1691363,1688763,16079122,16086454,16070744,15970197
1202,1659512,1656912,1661462,1657562,15792145,15797382,15783766,15683219
1203,1567858,1565258,1569158,1565908,14913407,14918644,14905028,14811813
1204,1417053,1415103,1418353,1415753,13484803,13488993,13477472,13392635
1205,1201895,1200594,1203845,1200594,11446634,11449776,11439303,11369129
1206,951635,950335,953585,950335,9065977,9069119,9060740,9005230
1207,666274,665624,666924,664324,6354353,6355401,6348069,6311411
1208,339312,339312,340612,338012,3247873,3246826,3242637,3225879
1209,15600,16250,17550,14300,170720,166530,164436,168625
1210,-309412,-308112,-307462,-309412,-2915860,-2921097,-2922144,-2897008
1211,-637674,-635724,-636374,-637674,-6035956,-6043287,-6042240,-5995109
1212,-926285,-923035,-924335,-926285,-8779001,-8789474,-8784237,-8720348
1213,-1180445,-1177195,-1179145,-1181095,-11198410,-11209931,-11203647,-11121952
1214,-1400803,-1396903,-1398853,-1400803,-13289995,-13300468,-13293137,-13198874
1215,-1556809,-1552259,-1555509,-1556159,-14773061,-14785630,-14776203,-14672514
1216,-1654312,-1650412,-1653012,-1654312,-15710452,-15724067,-15714641,-15602573
1217,-1691364,-1687464,-1690064,-1691364,-16065508,-16078076,-16069697,-15956582
1218,-1662113,-1658213,-1660813,-1662113,-15792146,-15804714,-15796335,-15683220
1219,-1571759,-1567859,-1570459,-1571759,-14929118,-14940639,-14933308,-14827524
1220,-1413803,-1410553,-1412503,-1413803,-13427199,-13437673,-13431389,-13335031
1221,-1209046,-1205796,-1207746,-1209046,-11486435,-11495861,-11490624,-11407883
1222,-960086,-957486,-958786,-960086,-9119394,-9127773,-9123583,-9057599
1223,-659775,-657825,-658475,-660425,-6269518,-6274755,-6273707,-6225529
1224,-349064,-347114,-347114,-349064,-3318048,-3321190,-3322237,-3293958
1225,-25351,-24701,-23401,-26001,-236705,-238799,-241941,-233563
1226,315911,315911,317211,315261,3002790,3002790,2997554,2981843
1227,629223,628573,630523,627273,5975208,5977302,5968924,5935408
1228,917834,916534,919784,916534,8725584,8728726,8720347,8669026
1229,1184994,1183694,1186294,1183694,11266488,11271724,11259156,11190030
1230,1394302,1392352,1395602,1393002,13257525,13263810,13250194,13169547
1231,1558108,1556158,1560058,1556808,14817050,14823334,14809718,14717550
1232,1654962,1652361,1656912,1653011,15739777,15747108,15731398,15633993
1233,1690063,1687463,1691363,1688763,16079122,16086454,16070744,15971244
1234,1660162,1656912,1661462,1658212,15792145,15799476,15783766,15685314
1235,1567858,1565258,1569808,1566558,14915502,14921786,14907123,14814955
1236,1417053,1415753,1419003,1415753,13487945,13493182,13479567,13395777
1237,1202545,1200594,1203845,1201245,11449776,11452918,11441397,11372271
1238,952285,951635,953585,950985,9074356,9076451,9067024,9013609
1239,666274,665624,668225,664974,6357495,6357495,6350164,6313506
1240,339962,339962,341262,338662,3256252,3254158,3248921,3233210
1241,16250,16900,17550,15600,175957,172814,168625,173862
1242,-308762,-307462,-307462,-309412,-2908529,-2913765,-2914813,-2888629
1243,-637024,-635074,-635724,-638324,-6031766,-6039098,-6038051,-5991967
1244,-925635,-923035,-924985,-925635,-8775858,-8784237,-8781095,-8717206
1245,-1180445,-1177195,-1179145,-1180445,-11195268,-11204694,-11199457,-11118810
1246,-1400153,-1396903,-1398853,-1400153,-13282663,-13293137,-13287900,-13192590
1247,-1556159,-1552259,-1554859,-1556159,-14769919,-14782488,-14774109,-14670420
1248,-1654312,-1650412,-1653012,-1654312,-15707309,-15720925,-15713594,-15600478
1249,-1691364,-1687464,-1690064,-1691364,-16064460,-16078076,-16069697,-15956582
1250,-1662763,-1658213,-1660813,-1662113,-15792146,-15804714,-15797383,-15683220
1251,-1572409,-1567859,-1570459,-1571759,-14932261,-14944829,-14936450,-14830666
1252,-1414453,-1410553,-1413153,-1414453,-13432436,-13442910,-13436626,-13341316
1253,-1209696,-1206446,-1207746,-1209696,-11491672,-11502145,-11496909,-11414167
1254,-960736,-958136,-959436,-960736,-9125678,-9134057,-9130915,-9063883
1255,-660425,-658475,-659125,-661075,-6276849,-6282086,-6281039,-6232860
1256,-349064,-347764,-347764,-349714,-3321190,-3324332,-3325379,-3297100
1257,-9751,-9101,-8451,-10401,-87979,-90074,-93216,-86932
1258,314611,315261,316561,314611,2999648,2997554,2992317,2977654
1259,627923,627923,629873,627273,5968924,5969971,5962639,5929124
1260,931484,930834,932784,930184,8851268,8854410,8843936,8791568
1261,1184344,1183044,1186294,1183694,11263346,11267535,11256014,11186888
1262,1394302,1392352,1395602,1393002,13253336,13258573,13246004,13164310
1263,1558758,1555508,1559408,1556808,14817050,14822286,14808671,14715455
1264,1654962,1652361,1656262,1653011,15740824,15747108,15732445,15631898
1265,1690713,1687463,1691363,1688113,16079122,16085407,16070744,15970197
1266,1660162,1657562,1661462,1658212,15792145,15798429,15783766,15685314
1267,1568508,1565258,1569808,1566558,14917596,14923881,14910265,14817050
1268,1417703,1415753,1419003,1415753,13491087,13494230,13482709,13398920
1269,1203195,1201245,1204495,1201895,11453966,11457108,11445587,11375413
1270,952935,951635,954235,951635,9078545,9079593,9070167,9015704
1271,666924,666274,668875,665624,6363780,6362732,6355401,6319790
1272,339962,340612,341912,339312,3261489,3259394,3254158,3238447
1273,16250,17550,18200,15600,181193,177004,173862,180146
1274,-308112,-306812,-306812,-308762,-2902244,-2908529,-2909576,-2883392
1275,-637024,-634424,-635074,-637024,-6026530,-6033861,-6031766,-5985682
1276,-924985,-921735,-923685,-925635,-8770622,-8779001,-8774811,-8710922
1277,-1179795,-1176545,-1178495,-1179795,-11188984,-11198410,-11194221,-11112526
1278,-1400153,-1396253,-1398203,-1400153,-13282663,-13294184,-13286853,-13192590
1279,-1556159,-1551609,-1554209,-1556159,-14768872,-14781440,-14774109,-14668325
1280,-1654312,-1649762,-1653012,-1654312,-15709404,-15721973,-15713594,-15601526
1281,-1691364,-1687464,-1690064,-1691364,-16063413,-16077029,-16067602,-15953440
1282,-1662763,-1658863,-1661463,-1662763,-15794241,-15805762,-15797383,-15684267
1283,-1571759,-1568509,-1571109,-1572409,-14931213,-14944829,-14936450,-14830666
1284,-1415104,-1410553,-1413153,-1414453,-13434531,-13445005,-13438720,-13342363
1285,-1209696,-1206446,-1208396,-1209696,-11495861,-11506335,-11500051,-11417309
1286,-947736,-945136,-946436,-947736,-9002089,-9009420,-9006278,-8939247
1287,-661075,-659125,-659775,-661725,-6279991,-6286276,-6284181,-6237050
1288,-350364,-348414,-348414,-350364,-3326427,-3330616,-3331663,-3303385
1289,-10401,-9751,-8451,-11051,-94263,-97405,-100547,-93216
1290,314611,314611,315911,313311,2992317,2991269,2984985,2972417
1291,627273,627273,629223,626623,5963687,5964734,5957403,5923887
1292,930834,930184,932134,929534,8846031,8850220,8839747,8786331
1293,1184344,1182394,1185644,1183044,11258109,11263346,11251825,11181651
1294,1394302,1391702,1395602,1392352,13252289,13258573,13244957,13163263
1295,1557458,1555508,1558758,1556158,14812860,14820192,14805529,14714408
1296,1654962,1652361,1656262,1653661,15738729,15746061,15731398,15632946
1297,1690063,1688113,1692013,1688763,16078075,16085407,16070744,15970197
1298,1660162,1657562,1661462,1658212,15796334,15804713,15787955,15690551
1299,1568508,1565908,1569808,1566558,14920739,14927023,14913407,14821239
1300,1417703,1416403,1419653,1416403,13494230,13499466,13485851,13402062
1301,1203195,1201895,1204495,1201895,11457108,11461297,11449776,11379603
1302,953585,952285,954885,952285,9082735,9083782,9074356,9019893
1303,667575,666924,668875,666924,6369016,6370064,6361685,6323980
1304,340612,341262,341912,339962,3267773,3266726,3261489,3245779
1305,17550,18200,18850,16250,188525,184335,181193,186430
1306,-307462,-306162,-306162,-307462,-2897008,-2903292,-2903292,-2878155
1307,-636374,-633774,-635074,-636374,-6020245,-6028624,-6026530,-5980446
1308,-924335,-921735,-923035,-924985,-8764337,-8772716,-8769574,-8705685
1309,-1179145,-1175895,-1177845,-1179145,-11184794,-11195268,-11190031,-11109384
1310,-1399503,-1396253,-1398203,-1399503,-13278474,-13289995,-13283711,-13188400
1311,-1555509,-1551609,-1554859,-1556159,-14765730,-14778298,-14769919,-14666230
1312,-1654312,-1649762,-1653662,-1654312,-15708357,-15721973,-15713594,-15600478
1313,-1691364,-1687464,-1690714,-1691364,-16066555,-16080171,-16070745,-15956582
1314,-1662763,-1658863,-1661463,-1662113,-15792146,-15805762,-15797383,-15683220
1315,-1565909,-1562009,-1565259,-1566559,-14879892,-14892461,-14883034,-14778298
1316,-1415104,-1411203,-1413803,-1415104,-13438720,-13451289,-13442910,-13346552
1317,-1210346,-1207096,-1208396,-1210346,-11500051,-11509477,-11504240,-11421498
1318,-948386,-945136,-947086,-948386,-9006278,-9013610,-9010468,-8943437
1319,-661725,-659125,-659775,-662375,-6285228,-6290465,-6289418,-6242286
1320,-350364,-348414,-348414,-351014,-3333758,-3337948,-3338995,-3310716
1321,-10401,-9751,-9101,-11701,-98453,-100547,-103689,-97405
1322,313961,313961,315261,312661,2982890,2982890,2977654,2964038
1323,626623,626623,627923,625973,5957403,5959497,5951118,5916555
1324,930834,930184,932134,929534,8841841,8844983,8834510,8782142
1325,1183694,1182394,1185644,1182394,11254967,11259156,11247635,11177462
1326,1393652,1391702,1395602,1392352,13249147,13253336,13240768,13158026
1327,1557458,1555508,1559408,1556158,14809718,14816002,14802386,14709171
1328,1654311,1651711,1655612,1653661,15736635,15742919,15728256,15627709
1329,1690063,1688113,1691363,1688113,16080170,16086454,16072838,15971244
1330,1660162,1657562,1661462,1658212,15795287,15801571,15786908,15686361
1331,1568508,1565908,1569808,1566558,14922833,14929117,14915502,14821239
1332,1418353,1416403,1419653,1416403,13496324,13501561,13488993,13404156
1333,1203845,1201895,1205145,1201895,11462345,11466534,11453966,11384840
1334,954235,952935,955535,952285,9086924,9089019,9079593,9025130
1335,668225,668225,669525,666924,6374253,6375301,6366922,6331311
1336,341912,341262,343212,339962,3274057,3271963,3266726,3251016
1337,17550,18850,19500,16900,191667,189572,186430,190620
1338,-306812,-305512,-305512,-307462,-2889676,-2895960,-2897008,-2870824
1339,-635724,-633124,-634424,-636374,-6016056,-6023387,-6021293,-5974161
1340,-923685,-921085,-922385,-924335,-8762243,-8770622,-8767480,-8702543
1341,-1179145,-1175895,-1177845,-1179145,-11181652,-11192126,-11186889,-11105195
1342,-1399503,-1395603,-1398203,-1398853,-13274284,-13284758,-13279521,-13184211
1343,-1555509,-1551609,-1554209,-1555509,-14765730,-14778298,-14769919,-14665183
1344,-1657563,-1653662,-1656263,-1656913,-15738730,-15751299,-15743967,-15630852
1345,-1691364,-1686814,-1690064,-1691364,-16065508,-16078076,-16069697,-15955535
1346,-1662763,-1658863,-1661463,-1662113,-15797383,-15809951,-15800525,-15688457
1347,-1566559,-1562659,-1565259,-1565909,-14881987,-14894555,-14886177,-14780393
1348,-1415104,-1411203,-1413803,-1415104,-13440815,-13453383,-13447099,-13349694
1349,-1210346,-1207096,-1209046,-1210996,-11503193,-11513666,-11509477,-11424641
1350,-949036,-946436,-947086,-948386,-9010468,-9018847,-9015705,-8948673
1351,-661725,-660425,-660425,-662375,-6288370,-6295702,-6293607,-6246476
1352,-351014,-349714,-349714,-351014,-3337948,-3342137,-3344232,-3314906
1353,-11701,-10401,-9751,-12351,-104737,-106832,-111021,-102642
1354,313311,313311,314611,312661,2978701,2977654,2972417,2958801
1355,626623,625973,627923,624673,5953213,5954260,5946929,5914461
1356,930184,928884,931484,928884,8837652,8840794,8832415,8779000
1357,1183694,1181744,1184994,1181744,11250777,11254967,11243446,11174320
1358,1393002,1390402,1394952,1391702,13242862,13249147,13235531,13153836
1359,1557458,1555508,1558758,1555508,14806576,14813907,14800292,14708124
1360,1654311,1651711,1656262,1652361,15734540,15742919,15727208,15627709
1361,1690713,1687463,1692013,1688763,16078075,16085407,16069696,15969149
1362,1660812,1657562,1661462,1658862,15796334,15802619,15786908,15688456
1363,1568508,1565908,1570458,1566558,14925975,14931212,14917596,14824381
1364,1419003,1416403,1420303,1417053,13499466,13503656,13492135,13407298
1365,1204495,1202545,1205795,1202545,11466534,11468629,11458155,11387982
1366,954885,953585,956185,952935,9092161,9094256,9084830,9029319
1367,668225,668225,670175,667575,6381585,6381585,6374253,6337595
1368,341912,342562,343862,341262,3280342,3278247,3273010,3257300
1369,18850,19500,20150,18200,198999,195856,192714,196904
1370,-306162,-304862,-304862,-306812,-2887581,-2892818,-2893866,-2868729
1371,-635074,-633124,-633774,-635724,-6008724,-6015009,-6013961,-5966830
1372,-923685,-921085,-921735,-923685,-8755959,-8764337,-8761195,-8695211
1373,-1190195,-1186945,-1188245,-1190195,-11289531,-11298957,-11292673,-11212026
1374,-1399503,-1394953,-1397553,-1398853,-13273237,-13284758,-13277426,-13183164
1375,-1554859,-1550959,-1554209,-1554859,-14763635,-14776203,-14768872,-14664136
1376,-1656913,-1653012,-1656263,-1656913,-15736636,-15750251,-15741872,-15629805
1377,-1691364,-1687464,-1690064,-1691364,-16064460,-16077029,-16068650,-15953440
1378,-1662763,-1658863,-1661463,-1662763,-15796335,-15809951,-15801572,-15687410
1379,-1566559,-1563309,-1565259,-1566559,-14879892,-14892461,-14885129,-14779345
1380,-1415754,-1411853,-1413803,-1415104,-13443957,-13456526,-13450241,-13352837
1381,-1210996,-1207746,-1209696,-1211646,-11508430,-11518903,-11512619,-11430925
1382,-949036,-946436,-947736,-949686,-9016752,-9024084,-9020941,-8953910
1383,-662375,-660425,-661075,-663025,-6298844,-6305128,-6301986,-6254855
1384,-351014,-349714,-350364,-352314,-3343184,-3347374,-3348421,-3320142
1385,-12351,-11051,-10401,-13001,-109974,-113116,-116258,-108926
1386,312661,313311,313961,311361,2972417,2972417,2967180,2952517
1387,625973,625323,627273,624673,5946929,5947976,5939597,5906082
1388,929534,928884,930834,928234,8832415,8834510,8825084,8772715
1389,1183044,1181094,1184344,1181094,11245540,11248682,11237161,11168035
1390,1393002,1390402,1394302,1390402,13238673,13243910,13231341,13148600
1391,1558108,1554858,1558758,1554858,14804481,14810765,14796102,14703934
1392,1654962,1651711,1655612,1653011,15736635,15742919,15726161,15628756
1393,1690063,1688113,1692013,1688113,16077028,16084359,16067601,15969149
1394,1660162,1658212,1662112,1658862,15796334,15802619,15787955,15690551
1395,1569158,1566558,1571108,1567208,14928070,14935402,14919691,14828571
1396,1419653,1417053,1420953,1417053,13504703,13509940,13496324,13412535
1397,1204495,1203195,1205795,1203195,11470723,11473866,11462345,11392171
1398,955535,953585,956835,953585,9097398,9100540,9090066,9035604
1399,654574,653924,655874,653274,6244380,6243333,6237049,6201438
1400,342562,343212,344512,341912,3285578,3283484,3279294,3262537
1401,18850,20150,20800,18850,204235,201093,197951,202141
1402,-321763,-320463,-320463,-322413,-3034212,-3039449,-3039449,-3013265
1403,-634424,-632474,-633124,-635074,-6005582,-6012914,-6010819,-5963688
1404,-923035,-920435,-921735,-923035,-8749674,-8759101,-8755959,-8691022
1405,-1190195,-1186295,-1188245,-1189545,-11284294,-11294767,-11289531,-11206789
1406,-1398203,-1394953,-1396903,-1398853,-13269047,-13281616,-13273237,-13178974
1407,-1554859,-1550959,-1553559,-1554859,-14760493,-14772014,-14763635,-14658899
1408,-1657563,-1653662,-1655613,-1656263,-15735588,-15748157,-15738730,-15627710
1409,-1692014,-1687464,-1690064,-1690714,-16064460,-16077029,-16067602,-15954487
1410,-1663413,-1658863,-1662113,-1662763,-15795288,-15807856,-15799477,-15687410
1411,-1567209,-1563309,-1565909,-1566559,-14884082,-14895603,-14888271,-14782488
1412,-1415754,-1412503,-1415104,-1415754,-13450241,-13460715,-13454431,-13357026
1413,-1211646,-1208396,-1210346,-1211646,-11511572,-11522045,-11516808,-11434067
1414,-949686,-946436,-948386,-949686,-9019894,-9029320,-9025131,-8957052
1415,-663675,-661075,-661725,-663675,-6305128,-6310365,-6309318,-6261139
1416,-352314,-351014,-351014,-352964,-3350516,-3354705,-3355753,-3327474
1417,-12351,-11701,-11051,-13651,-115210,-118353,-121495,-114163
1418,312661,312011,313961,311361,2970322,2969275,2964038,2949375
1419,625323,624673,626623,624023,5942739,5943787,5936455,5901892
1420,928884,928234,930184,928234,8827178,8829273,8819847,8766431
1421,1182394,1180444,1183694,1180444,11239256,11243446,11231925,11162799
1422,1392352,1389752,1394302,1389752,13236578,13240768,13228199,13147552
1423,1556808,1554858,1558758,1554858,14803434,14808671,14795055,14702887
1424,1654311,1651711,1655612,1652361,15734540,15740824,15726161,15626661
1425,1690713,1687463,1691363,1688763,16078075,16085407,16070744,15970197
1426,1660812,1657562,1662112,1658862,15798429,15804713,15790050,15691598
1427,1569158,1566558,1570458,1567858,14929117,14935402,14920739,14827523
1428,1410552,1407952,1411852,1408602,13420914,13425104,13412535,13329794
1429,1205145,1203195,1206445,1203845,11473866,11477008,11465487,11395313
1430,955535,954235,956835,954235,9100540,9102635,9093209,9038746
1431,654574,654574,656524,653274,6246475,6246475,6239143,6203533
1432,343212,343862,345162,343212,3291863,3290815,3284531,3268821
1433,20150,20150,21450,18850,210520,207377,204235,208425
1434,-321113,-319812,-319812,-321763,-3026881,-3033165,-3033165,-3006981
1435,-633774,-632474,-632474,-634424,-5997203,-6003488,-6002440,-5955309
1436,-921735,-919785,-921085,-922385,-8744438,-8752816,-8749674,-8684738
1437,-1189545,-1186295,-1187595,-1188895,-11282199,-11291625,-11287436,-11204694
1438,-1398203,-1394303,-1396903,-1398203,-13265905,-13276379,-13270095,-13175832
1439,-1554859,-1550959,-1554209,-1554209,-14757351,-14769919,-14761540,-14657851
1440,-1656913,-1653012,-1656263,-1656263,-15731399,-15743967,-15735588,-15623520
1441,-1691364,-1686814,-1690064,-1691364,-16064460,-16077029,-16068650,-15955535
1442,-1663413,-1658863,-1662113,-1662763,-15798430,-15810998,-15801572,-15689504
1443,-1567209,-1563309,-1565909,-1567209,-14886177,-14897698,-14891413,-14784582
1444,-1416404,-1413153,-1415104,-1416404,-13452336,-13462810,-13456526,-13360168
1445,-1212296,-1209046,-1210346,-1212296,-11516808,-11526235,-11520998,-11437209
1446,-949686,-947086,-949036,-950336,-9025131,-9033510,-9030368,-8962289
1447,-663675,-661725,-662375,-664325,-6308270,-6314554,-6313507,-6265328
1448,-352964,-351014,-351664,-353614,-3354705,-3359942,-3359942,-3331663
1449,-13651,-12351,-11051,-14301,-122542,-124637,-127779,-120447
1450,311361,312011,312661,310711,2962991,2962991,2957754,2944138
1451,624673,624673,625973,623373,5937503,5938550,5931218,5897703
1452,928884,927584,930184,926284,8821941,8825084,8815657,8762242
1453,1182394,1180444,1183694,1180444,11235067,11239256,11228783,11158609
1454,1392352,1389752,1393652,1389752,13234483,13239720,13227152,13145458
1455,1556808,1554208,1558108,1554858,14802386,14808671,14794008,14702887
1456,1654311,1651711,1655612,1652361,15733493,15739777,15725114,15626661
1457,1690713,1688113,1692013,1688763,16079122,16085407,16069696,15971244
1458,1660812,1658212,1662112,1658862,15800524,15806808,15793192,15694740
1459,1569158,1567208,1571108,1567858,14930165,14935402,14921786,14828571
1460,1411202,1408602,1412502,1409252,13426151,13430340,13417772,13333983
1461,1205145,1203845,1206445,1203845,11479102,11481197,11470723,11400550
1462,956185,954885,957485,954885,9105777,9108919,9099493,9042935
1463,655224,655224,657174,654574,6253806,6253806,6246475,6210864
1464,343862,343862,345162,343212,3296052,3295005,3289768,3273010
1465,20800,20800,22100,19500,216804,213662,210520,214709
1466,-319812,-318512,-319162,-321113,-3022691,-3026881,-3028975,-3002791
1467,-633124,-631174,-631824,-633774,-5993014,-5999298,-5998251,-5951119
1468,-921735,-919135,-921085,-922385,-8740248,-8748627,-8745485,-8681596
1469,-1188895,-1185645,-1186945,-1188895,-11275915,-11286389,-11281152,-11199457
1470,-1397553,-1394303,-1396253,-1397553,-13260669,-13273237,-13265905,-13170595
1471,-1554859,-1550309,-1552909,-1554209,-14756303,-14768872,-14760493,-14654709
1472,-1656913,-1653012,-1656263,-1656913,-15732446,-15745015,-15736636,-15623520
1473,-1691364,-1687464,-1690064,-1691364,-16061318,-16074934,-16066555,-15952392
1474,-1663413,-1659513,-1662113,-1662763,-15799477,-15812046,-15804714,-15691599
1475,-1567859,-1563309,-1565909,-1567209,-14889319,-14900840,-14893508,-14786677
1476,-1416404,-1413153,-1415104,-1416404,-13455478,-13468047,-13459668,-13362263
1477,-1212296,-1209046,-1210996,-1212946,-11522045,-11532519,-11526235,-11443493
1478,-950986,-948386,-949036,-950986,-9031415,-9038747,-9035605,-8968573
1479,-664325,-662375,-663025,-664975,-6314554,-6320839,-6319791,-6270565
1480,-352964,-352314,-352314,-354264,-3362037,-3366226,-3366226,-3337948
1481,-14301,-13001,-13001,-14951,-128826,-131968,-134063,-127779
1482,310711,311361,312661,310061,2957754,2957754,2951470,2938901
1483,624023,624023,625323,622723,5931218,5931218,5923887,5890371
1484,927584,926284,928884,925634,8815657,8818799,8809373,8755958
1485,1181094,1179794,1183044,1179794,11232972,11237161,11224593,11156514
1486,1401452,1398852,1402752,1399502,13319320,13323509,13310941,13229247
1487,1556808,1554208,1558108,1554858,14799244,14804481,14790865,14698698
1488,1654311,1651711,1655612,1652361,15733493,15738729,15725114,15625614
1489,1690713,1688113,1692013,1688763,16081217,16087501,16072838,15972291
1490,1660812,1658212,1662112,1658862,15799476,15806808,15791098,15693693
1491,1569808,1567208,1571108,1567858,14934354,14939591,14925975,14832760
1492,1411202,1409252,1412502,1409252,13429293,13434530,13421962,13339220
1493,1205795,1204495,1207095,1204495,11482244,11485387,11474913,11403692
1494,956835,955535,958135,954885,9112061,9114156,9104730,9049219
1495,655874,655224,657824,654574,6260091,6261138,6253806,6218196
1496,344512,344512,345812,343212,3301289,3300242,3293957,3278247
1497,21450,21450,22750,20150,224135,219946,216804,222041
1498,-319812,-318512,-318512,-320463,-3017454,-3023739,-3023739,-2997555
1499,-632474,-630524,-631174,-633124,-5988824,-5995109,-5994061,-5946930
1500,-921735,-919135,-919785,-921735,-8737106,-8745485,-8741295,-8677406
1501,-1188245,-1184995,-1186945,-1188245,-11271725,-11282199,-11276962,-11194221
1502,-1397553,-1394303,-1396253,-1396903,-13258574,-13270095,-13263811,-13168501
1503,-1554209,-1550309,-1553559,-1553559,-14752114,-14764682,-14756303,-14652615
1504,-1656913,-1652362,-1655613,-1656913,-15731399,-15745015,-15737683,-15623520
1505,-1691364,-1687464,-1690064,-1691364,-16064460,-16077029,-16068650,-15954487
1506,-1663413,-1659513,-1662113,-1663413,-15800525,-15814141,-15805762,-15693694
1507,-1567209,-1563959,-1566559,-1567859,-14890366,-14902934,-14895603,-14789819
1508,-1417054,-1413803,-1415754,-1417054,-13457573,-13469094,-13461762,-13365405
1509,-1213596,-1209696,-1211646,-1212946,-11522045,-11533566,-11527282,-11444540
1510,-950986,-949036,-949686,-950986,-9034557,-9042936,-9040841,-8972763
1511,-664975,-663025,-663675,-665625,-6316649,-6323981,-6321886,-6273707
1512,-354264,-352964,-352314,-354914,-3367274,-3372511,-3373558,-3345279
1513,-14301,-13651,-13001,-15601,-131968,-134063,-137205,-130921
1514,310061,310711,311361,309411,2949375,2949375,2944138,2929475
1515,638973,637673,640273,637023,6071565,6072613,6065281,6030718
1516,927584,925634,928884,924984,8811468,8813563,8805184,8751768
1517,1181094,1179144,1182394,1179794,11228783,11234019,11221451,11152325
1518,1400802,1398852,1402102,1399502,13314083,13320367,13307799,13225057
1519,1555508,1554208,1557458,1554208,14796102,14802386,14787723,14696603
1520,1653661,1651711,1654962,1652361,15729303,15736635,15720924,15622472
1521,1690713,1687463,1692013,1688763,16081217,16087501,16072838,15973339
1522,1660812,1658212,1662112,1659512,15800524,15807855,15792145,15693693
1523,1569808,1567858,1571108,1567858,14934354,14942733,14925975,14833807
1524,1411852,1409902,1412502,1409902,13431388,13435577,13423009,13340267
1525,1205795,1204495,1207745,1204495,11487481,11490623,11480150,11408929
1526,956835,956185,958785,955535,9116251,9118345,9107872,9053409
1527,656524,656524,658474,655224,6264280,6266375,6257996,6221338
1528,345162,345162,346462,344512,3307573,3306526,3301289,3285578
1529,21450,22750,23400,20800,227277,224135,220993,225183
1530,-319162,-317862,-317862,-319812,-3010123,-3015360,-3016407,-2988128
1531,-632474,-630524,-631174,-632474,-5982540,-5989872,-5987777,-5941693
1532,-921085,-918485,-919135,-921085,-8730822,-8739201,-8736059,-8672169
1533,-1187595,-1184995,-1186295,-1188245,-11268583,-11280104,-11274868,-11191078
