offset,IA,IB,IC,IN,VA,VB,VC,VN
1924,1013387,1012087,1014037,1011437,9261834,9263929,9254503,9197945
1925,806030,805380,807330,804730,7376580,7378675,7370296,7327354
1926,570071,569421,571371,568771,5219011,5220059,5212727,5183401
1927,298361,299011,299661,297711,2747234,2745139,2739902,2727334
1928,29251,29901,30551,27951,284882,282788,279646,282788
1929,-241810,-240510,-240510,-242460,-2183753,-2188990,-2190037,-2169090
1930,-516770,-514820,-515470,-517420,-4690094,-4696378,-4695331,-4657626
1931,-758579,-755979,-757279,-758579,-6898983,-6905267,-6903173,-6851852
1932,-972437,-969837,-971137,-973087,-8850221,-8858600,-8855458,-8790522
1933,-1157694,-1154444,-1156394,-1158344,-10544855,-10554282,-10549045,-10473635
1934,-1290299,-1287049,-1289649,-1290299,-11756655,-11767128,-11760844,-11677055
1935,-1375452,-1371552,-1374152,-1375452,-12534846,-12545319,-12539035,-12448962
1936,-1409253,-1406003,-1408603,-1409903,-12845913,-12857434,-12851149,-12758981
1937,-1388453,-1383902,-1387152,-1388453,-12656340,-12666813,-12660529,-12569409
1938,-1315650,-1311750,-1314350,-1315650,-11995454,-12004880,-11999643,-11912712
1939,-1186945,-1183695,-1185645,-1186945,-10822407,-10831833,-10827643,-10750138
1940,-1019239,-1015989,-1017939,-1019239,-9293256,-9300588,-9297445,-9230414
1941,-802131,-799530,-800831,-802131,-7315834,-7322118,-7320023,-7266608
1942,-564872,-562922,-563572,-566172,-5148839,-5155123,-5155123,-5114276
1943,-306812,-304862,-305512,-306812,-2795413,-2799603,-2801698,-2776561
1944,-24051,-23401,-23401,-25351,-211568,-213663,-217852,-210521
1945,247009,247659,248309,245709,2258115,2257068,2251831,2243452
1946,508969,508319,510269,507669,4641914,4642961,4635630,4610493
1947,762478,761828,763778,761178,6961824,6963919,6955540,6915740
1948,976336,975686,977636,974386,8905731,8907825,8897352,8846031
1949,1152493,1151193,1154443,1150543,10521812,10526002,10514481,10449544
1950,1292248,1289648,1292898,1290298,11795406,11799596,11788075,11714759
1951,1375451,1373501,1376751,1373501,12561029,12565218,12552650,12475145
1952,1408602,1406652,1410552,1406652,12861622,12867906,12855338,12774691
1953,1385851,1383901,1387151,1384551,12660528,12665765,12652149,12574645
1954,1312399,1310449,1313699,1310449,11989168,11993358,11981837,11906427
1955,1189544,1187594,1191494,1187594,10870584,10873726,10863253,10796221
1956,1013387,1012737,1015338,1012087,9264976,9268118,9257645,9202134
1957,806680,806030,807980,805380,7381817,7381817,7374485,7330496
1958,570071,570721,572021,569421,5223201,5222153,5215869,5187590
1959,299011,299011,300311,298361,2751423,2749328,2745139,2732571
1960,29901,30551,30551,28601,292214,288024,284882,289072
1961,-241810,-239859,-239859,-242460,-2179564,-2183753,-2184801,-2163853
1962,-516770,-514170,-514820,-516770,-4684857,-4690094,-4689046,-4652389
