offset,IA,IB,IC,IN,VA,VB,VC,VN
405,-102704,-101404,-101404,-103354,-2900150,-2904339,-2905387,-2880250
406,-97504,-96854,-96204,-98154,-2756661,-2760850,-2761898,-2737808
407,-89704,-88404,-88404,-90354,-2534620,-2538809,-2540904,-2516815
408,-82554,-81254,-81254,-83204,-2315721,-2318863,-2320958,-2298963
409,-77353,-76053,-75403,-77353,-2163853,-2168043,-2170137,-2149190
410,-68903,-67603,-67603,-69553,-1940765,-1944954,-1947049,-1927149
411,-64353,-63053,-62403,-64353,-1789945,-1794134,-1796229,-1777376
412,-55903,-54603,-54603,-56553,-1561619,-1565809,-1567904,-1551146
413,-50702,-50052,-48752,-51352,-1407657,-1411846,-1414988,-1398231
414,-42252,-41602,-40952,-42902,-1179332,-1183521,-1185616,-1170953
415,-37052,-36402,-35752,-37702,-1025369,-1029559,-1031653,-1019085
416,-29252,-27952,-27302,-29902,-795997,-799139,-802281,-790760
417,-23401,-22751,-22101,-24051,-639940,-644129,-647271,-635750
418,-15601,-14951,-13651,-16251,-407425,-411614,-414756,-404283
419,-7151,-6501,-5851,-8451,-173863,-177005,-180147,-172815
420,-1951,-1301,0,-2601,-20948,-23042,-27232,-20948
421,6500,7800,8450,6500,211567,208425,205283,210520
422,12350,13650,13650,11700,366577,364482,361340,365529
423,20800,20800,22100,20150,599091,596997,592807,594902
424,26000,26650,27301,24700,754101,752006,748864,748864
425,33801,35101,35751,33151,985568,983474,980332,979284
426,39001,40301,40951,38351,1138484,1137436,1133247,1131152
427,47451,48101,48751,46151,1368903,1366809,1363667,1360525
428,52651,53301,53952,52001,1521819,1520771,1516582,1512392
429,60452,61102,61752,59802,1749096,1748049,1743860,1737575
430,65652,66302,67602,65002,1898869,1898869,1893633,1887348
431,74102,74752,75402,73452,2125100,2124052,2119863,2111484
432,81903,82553,83203,80603,2348188,2349236,2343999,2333525
433,87103,87753,88403,86453,2496914,2496914,2491677,2481203
434,94903,95553,96203,94253,2714765,2715813,2709529,2696960
435,100103,100103,101403,99453,2860349,2860349,2855112,2841496
436,107254,107904,108554,106603,3078201,3078201,3072964,3057253
437,112454,113104,113754,111804,3220642,3220642,3215405,3199695
438,120254,120254,121554,119604,3432209,3432209,3426973,3409167
439,124804,124804,126104,124154,3570461,3571509,3565225,3547419
440,131954,132604,133254,131304,3778887,3779934,3773650,3753750
441,136505,137155,138455,135855,3915044,3916091,3909807,3889907
442,143655,144305,144955,143005,4117185,4117185,4110901,4089954
443,150805,150805,152105,150155,4315137,4315137,4308853,4286858
444,155355,155355,156655,154055,4445010,4446057,4438726,4415684
445,161856,162506,163806,161206,4637725,4638772,4632488,4607351
446,166406,167056,167706,165106,4763408,4763408,4757124,4730940
447,172906,172906,174206,171606,4948792,4948792,4942507,4916323
448,176806,177456,178756,176156,5070286,5071333,5064002,5036770
449,183306,183956,185256,182006,5248338,5249385,5242053,5212727
450,187857,187857,189157,186556,5364595,5365642,5358311,5328984
451,193707,193707,195007,192407,5535315,5536362,5529031,5499705
452,197607,197607,198907,196307,5648430,5649478,5641099,5610725
453,203457,204107,204757,202157,5810772,5812866,5804487,5772019
454,209307,209307,209957,208007,5967876,5969971,5961592,5929124
455,212557,213207,213858,211257,6072613,6073660,6065281,6031765
456,217758,218408,218408,216458,6222385,6223433,6215054,6180491
457,221658,221658,222308,220358,6318743,6320838,6312459,6276848
458,226208,226858,226858,224908,6460137,6462232,6452805,6417195
459,229458,229458,230108,228158,6550210,6552305,6543926,6507268
460,234008,234008,234658,232708,6683225,6686367,6677989,6639236
461,236608,237258,237908,235958,6770157,6772251,6763872,6725120
462,240509,241159,242459,239858,6891651,6893745,6886414,6845567
463,243759,243759,245059,242459,6970203,6972298,6963919,6924119
464,247659,247659,248959,247009,7082271,7085413,7077034,7036187
465,251559,251559,252859,250259,7191197,7194339,7185960,7144065
466,253509,254159,255459,252859,7258228,7261370,7252991,7211097
467,256759,257409,258709,256109,7355633,7357727,7349349,7305359
468,259359,259359,260659,258709,7416380,7419522,7411143,7367154
469,261959,262609,263909,261309,7504358,7506453,7498074,7453037
470,263909,264559,265859,263259,7557774,7560916,7551490,7507500
471,267160,266509,268460,265859,7634231,7637373,7627947,7582911
472,268460,268460,269760,267810,7682410,7685552,7676126,7631089
473,271060,271060,272360,269760,7747347,7750489,7742110,7696026
474,272360,272360,273660,271710,7788194,7791336,7782957,7735826
475,274310,274310,275610,273010,7842657,7844751,7836372,7789241
476,275610,275610,276910,274310,7875125,7878267,7868841,7822757
477,276910,276910,278210,276260,7919114,7921209,7912830,7864651
478,278210,278860,279510,277560,7955772,7958914,7949488,7902356
479,278860,279510,280810,278210,7977767,7980909,7971482,7924351
480,280160,280160,281460,278860,8003951,8006045,7997666,7950535
481,280810,280810,282110,279510,8017566,8019661,8010235,7963103
482,280810,281460,282110,280160,8031182,8034324,8024898,7977767
483,281460,281460,282760,280160,8037466,8040608,8031182,7983003
484,281460,281460,282760,280160,8041656,8044798,8035372,7988240
485,281460,281460,282760,280160,8039561,8042703,8033277,7986145
486,280810,280810,282760,280160,8032229,8035372,8025945,7978814
487,280810,280810,282110,279510,8022803,8025945,8016519,7969388
488,280160,280160,281460,278860,8003951,8007093,7998714,7950535
489,278860,278860,280160,278210,7978814,7980909,7972530,7925398
490,278210,278860,279510,277560,7959961,7962056,7953677,7905498
491,276910,276910,278210,276260,7922256,7924351,7914925,7867793
492,275610,275610,276910,274960,7893977,7896072,7886646,7840562
493,274310,274310,275610,273660,7846846,7848941,7839515,7793431
494,273010,273010,274310,271710,7810188,7813330,7802857,7757820
495,271060,271060,272360,270410,7752583,7755726,7745252,7701263
496,269760,269760,271060,268460,7709642,7712784,7702310,7658321
497,267160,267160,268460,265859,7641563,7643658,7633184,7589195
498,265209,265859,266509,264559,7591289,7593384,7582911,7539969
499,262609,262609,263909,261959,7510642,7512737,7502264,7458274
500,259359,259359,260659,258709,7424759,7426853,7416380,7374485
501,257409,257409,258709,256759,7362964,7365059,7355633,7313738
502,254159,254159,255459,252859,7265559,7267654,7258228,7216333
503,251559,252209,252859,250909,7198528,7200623,7191197,7150349
504,248309,248309,248959,246359,7091697,7094839,7084366,7044566
505,245709,245709,246359,243759,7016287,7018382,7008955,6969156
506,241159,241809,242459,239858,6900030,6902124,6893745,6853946
507,238558,239208,239858,237258,6819383,6820430,6812051,6773299
508,234008,234658,235308,232708,6693699,6695794,6687415,6648662
509,230758,231408,232058,229458,6606768,6608863,6600484,6562779
510,226208,226208,227508,224908,6469563,6470611,6463279,6426621
511,221008,221658,222308,219708,6330264,6331311,6323980,6288369
512,217108,218408,218408,216458,6233906,6236001,6228670,6192012
513,212557,213207,213858,211257,6084134,6085181,6077849,6043286
514,208657,209307,209957,208007,5982539,5982539,5975208,5940645
515,202807,204107,204757,202157,5822293,5823340,5816008,5783540
516,198907,200207,200857,198907,5715462,5716509,5709177,5676709
517,193707,194357,195007,193057,5551026,5551026,5543694,5513320
518,189157,190457,191107,189157,5436863,5436863,5430579,5400205
519,183306,184606,185256,182656,5263001,5264048,5256716,5226343
520,179406,180056,180706,178756,5143601,5143601,5137317,5109038
521,172906,174206,174856,172256,4963455,4964502,4957170,4929939
522,169006,169656,170306,167706,4838818,4839866,4833582,4807398
523,162506,163156,163806,161206,4652388,4653435,4647151,4622014
524,155355,156655,157305,154705,4458626,4459673,4453389,4429299
525,150805,152105,152105,150155,4330847,4330847,4324563,4301521
526,143655,144955,145605,143005,4131848,4131848,4125564,4104617
527,139105,140405,141055,138455,3999880,3998833,3993596,3972649
528,131954,133254,133905,131304,3795644,3795644,3789360,3770508
529,127404,128054,128704,126104,3656345,3656345,3651108,3633303
530,120254,121554,121554,118954,3448967,3448967,3442683,3425925
531,115054,115704,117004,113754,3307573,3306526,3302336,3286626
532,107254,108554,109204,106603,3093911,3093911,3088674,3074011
533,102053,103353,104653,101403,2950422,2949375,2945185,2931570
534,94903,95553,96853,93603,2732571,2731523,2727334,2714765
535,86453,87753,89053,86453,2512624,2510530,2506340,2495866
536,81253,82553,83853,80603,2365993,2363899,2359709,2350283
537,74102,74752,76052,72802,2140810,2138716,2134526,2127195
538,68902,69552,70202,67602,1992085,1989990,1985801,1979516
539,60452,61752,62402,59802,1765854,1763759,1759570,1754333
540,55252,56552,57202,54602,1613987,1610844,1606655,1602466
541,47451,48751,49401,46801,1386709,1384614,1379377,1376235
542,41601,43551,43551,41601,1232746,1230651,1226462,1224367
543,33801,35101,35751,33801,1002326,999184,994995,994995
544,28601,29901,30551,27951,847316,845222,841032,842080
545,20800,22100,22100,20150,615849,613754,609565,611660
546,12350,13650,14300,11700,384382,381240,377050,381240
547,7150,8450,9100,6500,230419,227277,223088,228325
548,-1951,0,650,-1951,-5237,-8379,-12569,-5237
549,-7151,-5851,-5851,-7801,-160247,-163389,-166531,-159200
550,-14951,-13651,-13651,-15601,-391714,-394857,-399046,-389620
551,-20801,-19501,-19501,-21451,-546724,-550914,-554056,-543582
552,-28602,-27302,-27302,-29252,-777144,-781334,-784476,-772955
553,-33802,-32502,-32502,-35102,-933201,-936343,-940533,-926917
554,-42252,-40952,-40952,-42902,-1163621,-1166763,-1169905,-1155242
555,-47452,-46152,-46152,-48102,-1315489,-1319678,-1321773,-1307110
556,-55903,-53953,-54603,-56553,-1545909,-1550098,-1552193,-1535435
557,-61103,-59153,-59153,-61753,-1696729,-1700919,-1703013,-1685208
558,-68903,-67603,-67603,-69553,-1925054,-1928197,-1931339,-1911439
559,-76703,-75403,-75403,-78003,-2147095,-2151285,-2153380,-2132432
560,-81904,-80604,-80604,-82554,-2297916,-2302105,-2303153,-2282205
561,-89704,-88404,-88404,-90354,-2519957,-2524146,-2525194,-2502152
562,-94904,-93604,-93604,-95554,-2665540,-2670777,-2671825,-2646688
563,-102704,-101404,-101404,-103354,-2884439,-2888629,-2889676,-2864539
564,-107255,-105954,-105954,-108555,-3028975,-3033165,-3035260,-3008028
565,-115055,-113755,-113755,-115705,-3241590,-3245780,-3247874,-3219596
566,-119605,-118305,-118305,-120905,-3382984,-3388221,-3389268,-3359942
567,-127405,-126105,-125455,-128055,-3592457,-3597694,-3598741,-3568368
568,-131955,-130655,-131305,-132605,-3729662,-3734898,-3736993,-3703477
569,-139106,-137806,-137806,-139756,-3934945,-3940182,-3941229,-3908761
570,-146256,-144956,-144956,-146906,-4134991,-4140228,-4141275,-4106712
571,-150806,-149506,-149506,-151456,-4268006,-4273243,-4274291,-4238680
572,-157956,-156656,-156006,-158606,-4463863,-4468053,-4469100,-4432442
573,-162507,-161207,-160557,-163157,-4591642,-4596878,-4596878,-4560221
574,-169657,-167707,-167707,-169657,-4780167,-4785404,-4786451,-4747699
575,-173557,-172257,-171607,-173557,-4903756,-4908993,-4908993,-4870240
576,-180057,-178757,-178107,-180057,-5084950,-5091234,-5091234,-5050387
577,-183957,-182657,-182657,-184607,-5205397,-5210633,-5211681,-5169786
578,-190458,-188508,-188508,-190458,-5381354,-5386590,-5386590,-5344696
579,-194358,-193058,-193058,-194358,-5495516,-5500753,-5500753,-5457811
580,-200208,-198908,-198258,-200858,-5662047,-5668331,-5667284,-5623295
581,-205408,-204108,-204108,-206708,-5824388,-5830673,-5829625,-5784589
582,-209308,-208008,-208008,-209958,-5929125,-5935409,-5934362,-5889325
583,-214509,-213208,-213208,-215159,-6084135,-6091466,-6090419,-6043287
584,-217759,-217109,-216459,-219059,-6185729,-6192013,-6190966,-6143834
585,-222959,-221659,-221659,-224259,-6331312,-6337596,-6336549,-6288370
586,-226209,-224909,-225559,-226859,-6423480,-6430812,-6429764,-6380538
587,-230759,-230109,-229459,-232059,-6560685,-6566969,-6565922,-6516696
588,-234009,-232709,-232709,-235309,-6648663,-6654948,-6653900,-6602579
589,-238559,-237259,-237259,-239209,-6776442,-6783773,-6781679,-6730358
590,-241810,-239859,-239859,-241810,-6858136,-6865468,-6864420,-6812052
591,-245710,-243760,-244410,-246360,-6977535,-6983820,-6982772,-6929357
592,-249610,-247660,-247660,-250260,-7088556,-7095888,-7093793,-7040377
593,-252210,-250260,-250260,-252210,-7159777,-7166061,-7165014,-7110551
594,-256110,-254160,-254160,-256110,-7260324,-7267655,-7265560,-7211098
595,-258060,-256110,-256760,-258060,-7326308,-7333639,-7331544,-7276034
596,-261310,-259360,-260010,-261310,-7419523,-7425807,-7424760,-7368202
597,-263260,-261310,-261310,-263910,-7478175,-7485507,-7483412,-7425807
598,-265860,-264560,-264560,-266510,-7557775,-7565106,-7564059,-7506454
599,-267811,-265860,-265860,-268461,-7610143,-7616427,-7615380,-7557775
600,-270411,-268461,-269111,-271061,-7681364,-7687648,-7686601,-7627948
601,-271711,-270411,-270411,-272361,-7724306,-7730590,-7729542,-7670890
602,-273661,-272361,-273011,-274311,-7785053,-7793432,-7791337,-7731637
603,-274961,-273661,-274311,-276261,-7820663,-7827995,-7825900,-7767247
604,-276911,-274961,-276261,-277561,-7869889,-7877221,-7875126,-7815426
605,-278211,-276911,-277561,-279511,-7911784,-7919115,-7917020,-7856273
606,-278861,-277561,-278211,-280161,-7937968,-7945299,-7944252,-7883505
607,-280161,-278861,-278861,-280811,-7969389,-7977768,-7975673,-7914926
608,-280811,-279511,-279511,-281461,-7986146,-7993478,-7992431,-7931684
609,-281461,-280161,-280811,-282111,-8007094,-8014425,-8013378,-7952631
610,-282111,-280811,-280811,-282761,-8016520,-8023852,-8021757,-7961010
611,-282111,-280811,-281461,-282761,-8026994,-8034325,-8032230,-7971483
612,-282111,-280811,-280811,-282761,-8029088,-8035373,-8033278,-7973578
613,-282111,-280811,-280811,-282761,-8026994,-8033278,-8031183,-7971483
614,-282111,-280811,-280811,-282761,-8021757,-8028041,-8026994,-7966247
615,-281461,-280161,-280161,-282111,-8009188,-8016520,-8014425,-7953678
616,-280811,-279511,-279511,-281461,-7989289,-7996620,-7994525,-7934826
617,-280161,-278861,-278861,-280811,-7971483,-7978815,-7975673,-7915973
618,-278861,-277561,-278211,-280161,-7940062,-7947394,-7944252,-7885600
619,-278211,-276911,-276911,-278861,-7917020,-7923305,-7921210,-7862558
620,-276911,-275611,-275611,-277561,-7875126,-7882457,-7880363,-7820663
621,-275611,-274311,-274311,-276261,-7842658,-7849989,-7847894,-7788195
622,-273661,-272361,-273011,-274961,-7790289,-7796574,-7794479,-7735827
623,-272361,-271061,-271061,-273011,-7750490,-7757821,-7754679,-7697074
624,-270411,-269111,-269111,-271061,-7686601,-7692885,-7690790,-7633185
625,-268461,-267161,-267161,-269761,-7640517,-7647848,-7645753,-7588148
626,-265860,-264560,-264560,-267161,-7566154,-7573485,-7571391,-7514833
627,-263260,-261960,-261960,-263910,-7484459,-7490744,-7489696,-7432091
628,-261310,-259360,-260010,-261960,-7425807,-7433139,-7432091,-7375534
629,-258060,-256760,-256760,-258710,-7333639,-7340971,-7339923,-7284413
630,-256110,-254160,-254160,-256760,-7270797,-7278129,-7276034,-7221571
631,-252210,-250910,-250260,-252860,-7170250,-7176535,-7174440,-7119977
632,-249610,-248310,-248310,-250910,-7096935,-7103219,-7102172,-7048756
633,-245710,-244410,-244410,-246360,-6986962,-6993246,-6992199,-6938783
634,-243110,-241810,-241810,-243760,-6908410,-6915741,-6913646,-6861278
635,-238559,-237259,-237259,-239859,-6786915,-6793200,-6791105,-6739784
636,-235309,-234009,-234009,-236609,-6703126,-6709410,-6708363,-6657042
637,-231409,-230109,-230109,-232059,-6571158,-6578490,-6577443,-6527169
638,-226209,-224909,-224909,-227509,-6437096,-6443380,-6442333,-6393107
639,-222959,-221659,-221659,-224259,-6342833,-6348070,-6347023,-6298844
640,-217759,-217109,-216459,-219059,-6197250,-6203534,-6202487,-6155355
641,-214509,-213208,-213208,-215809,-6097750,-6105082,-6104034,-6056903
642,-209308,-208008,-208008,-209958,-5941693,-5949025,-5947977,-5901893
643,-205408,-204108,-204108,-206708,-5838004,-5844288,-5843241,-5797157
644,-199558,-198258,-198258,-200858,-5676710,-5681947,-5680900,-5637958
645,-195658,-194358,-195008,-196958,-5564642,-5570926,-5569879,-5525890
646,-189808,-188508,-189158,-191108,-5396017,-5401254,-5401254,-5359359
647,-185907,-184607,-184607,-186557,-5280807,-5286044,-5286044,-5244149
648,-179407,-178107,-178107,-180707,-5101708,-5106944,-5106944,-5066097
649,-175507,-173557,-174207,-176157,-4982308,-4987545,-4987545,-4947745
650,-169007,-167707,-167707,-170307,-4797972,-4803209,-4803209,-4764457
651,-162507,-160557,-161207,-163157,-4610494,-4614684,-4615731,-4576979
652,-157956,-156006,-156656,-158606,-4480621,-4485858,-4486905,-4449200
653,-150806,-149506,-149506,-152106,-4285812,-4291048,-4291048,-4255438
654,-146256,-144956,-144956,-147556,-4154891,-4159081,-4159081,-4125565
655,-139756,-137806,-137806,-140406,-3953797,-3957987,-3959034,-3925519
656,-134556,-133255,-133255,-135856,-3818687,-3822877,-3823924,-3792503
657,-127405,-126105,-126105,-128055,-3611310,-3615499,-3616546,-3586173
658,-122855,-121555,-121555,-123505,-3472010,-3476200,-3477247,-3446873
659,-115055,-113755,-113755,-115705,-3261490,-3266727,-3267774,-3239496
660,-110505,-108555,-108555,-110505,-3119049,-3123238,-3124286,-3097054
661,-102704,-101404,-101404,-103354,-2903292,-2907481,-2908529,-2882345
